
time,ActualTempMax,ActualTempMin,FeltTemp Max,FeltTempMin,sunrise(iso8601),sunset(iso8601),precipitation_sum(inch),rain_sum(inch),snowfall_sum (cm),precipitation_hours(h),windspeed_10m_max(mp/h),windgusts_10m_max(mp/h)
1973-09-30,71.6,57.2,70.2,54.4,1973-09-30T06:24,1973-09-30T18:14,0.020,0.020,0.00,4.0,8.3,18.3
1973-10-01,67.6,59.6,69.4,58.8,1973-10-01T06:25,1973-10-01T18:13,0.380,0.380,0.00,21.0,12.3,23.0
1973-10-02,72.0,59.5,73.7,59.7,1973-10-02T06:26,1973-10-02T18:11,0.310,0.310,0.00,16.0,12.3,21.5
1973-10-03,73.3,56.2,72.8,55.2,1973-10-03T06:27,1973-10-03T18:09,0.000,0.000,0.00,0.0,9.1,23.0
1973-10-04,77.3,60.8,77.9,61.5,1973-10-04T06:28,1973-10-04T18:08,0.530,0.530,0.00,15.0,11.8,33.6
1973-10-05,64.4,46.1,62.0,41.7,1973-10-05T06:29,1973-10-05T18:06,0.080,0.080,0.00,4.0,13.0,25.3
1973-10-06,67.2,40.1,62.9,35.0,1973-10-06T06:30,1973-10-06T18:04,0.000,0.000,0.00,0.0,8.6,19.5
1973-10-07,72.4,53.4,71.5,51.5,1973-10-07T06:31,1973-10-07T18:03,0.000,0.000,0.00,0.0,4.8,12.3
1973-10-08,72.7,60.0,75.9,61.8,1973-10-08T06:32,1973-10-08T18:01,0.030,0.030,0.00,6.0,4.3,11.4
1973-10-09,74.9,56.9,76.1,57.6,1973-10-09T06:33,1973-10-09T18:00,0.000,0.000,0.00,1.0,4.7,9.4
1973-10-10,75.8,54.5,76.6,54.3,1973-10-10T06:34,1973-10-10T17:58,0.000,0.000,0.00,0.0,4.9,9.8
1973-10-11,75.9,51.6,75.9,50.6,1973-10-11T06:35,1973-10-11T17:57,0.000,0.000,0.00,0.0,7.6,13.4
1973-10-12,75.4,56.0,75.5,54.2,1973-10-12T06:36,1973-10-12T17:55,0.000,0.000,0.00,0.0,10.1,22.6
1973-10-13,66.8,58.7,63.3,55.4,1973-10-13T06:37,1973-10-13T17:53,0.550,0.550,0.00,8.0,17.5,34.2
1973-10-14,66.0,48.0,59.7,43.6,1973-10-14T06:38,1973-10-14T17:52,0.000,0.000,0.00,0.0,11.2,23.7
1973-10-15,71.3,54.1,67.3,48.6,1973-10-15T06:39,1973-10-15T17:50,0.000,0.000,0.00,0.0,13.0,27.5
1973-10-16,55.3,42.2,44.7,34.6,1973-10-16T06:40,1973-10-16T17:49,0.000,0.000,0.00,0.0,17.4,35.8
1973-10-17,53.9,37.5,44.7,30.1,1973-10-17T06:41,1973-10-17T17:47,0.010,0.010,0.00,3.0,15.0,28.9
1973-10-18,58.0,44.3,49.1,38.0,1973-10-18T06:42,1973-10-18T17:46,0.000,0.000,0.00,0.0,17.5,36.0
1973-10-19,63.6,34.4,55.2,28.2,1973-10-19T06:43,1973-10-19T17:45,0.000,0.000,0.00,0.0,13.2,27.7
1973-10-20,57.7,46.0,51.6,41.1,1973-10-20T06:45,1973-10-20T17:43,0.000,0.000,0.00,0.0,11.8,23.7
1973-10-21,61.4,38.4,57.5,33.4,1973-10-21T06:46,1973-10-21T17:42,0.000,0.000,0.00,0.0,5.7,14.3
1973-10-22,68.1,37.1,65.7,32.0,1973-10-22T06:47,1973-10-22T17:40,0.000,0.000,0.00,0.0,5.3,10.1
1973-10-23,69.8,42.1,67.5,38.9,1973-10-23T06:48,1973-10-23T17:39,0.000,0.000,0.00,0.0,3.7,10.5
1973-10-24,72.3,44.5,69.4,40.8,1973-10-24T06:49,1973-10-24T17:38,0.000,0.000,0.00,0.0,6.9,15.4
1973-10-25,74.4,48.9,69.7,43.7,1973-10-25T06:50,1973-10-25T17:36,0.000,0.000,0.00,0.0,12.1,25.5
1973-10-26,63.1,46.3,58.3,43.0,1973-10-26T06:51,1973-10-26T17:35,0.000,0.000,0.00,0.0,8.3,18.6
1973-10-27,63.6,39.6,59.8,35.3,1973-10-27T06:52,1973-10-27T17:34,0.210,0.210,0.00,5.0,9.5,25.1
1973-10-28,52.9,44.3,52.4,39.7,1973-10-28T06:53,1973-10-28T17:32,0.500,0.500,0.00,20.0,9.4,27.1
1973-10-29,52.0,42.3,49.4,36.3,1973-10-29T06:55,1973-10-29T17:31,0.510,0.510,0.00,18.0,15.4,25.7
1973-10-30,50.1,45.9,45.9,39.0,1973-10-30T06:56,1973-10-30T17:30,0.250,0.250,0.00,14.0,14.3,31.1
1973-10-31,51.9,46.8,45.6,41.3,1973-10-31T06:57,1973-10-31T17:29,0.370,0.370,0.00,10.0,11.5,24.4
1973-11-01,51.0,42.8,39.9,32.8,1973-11-01T06:58,1973-11-01T17:27,0.110,0.110,0.00,3.0,19.8,42.3
1973-11-02,61.9,41.4,54.6,34.6,1973-11-02T06:59,1973-11-02T17:26,0.080,0.080,0.00,4.0,17.0,31.3
1973-11-03,48.5,33.6,41.2,27.9,1973-11-03T07:00,1973-11-03T17:25,0.000,0.000,0.00,0.0,11.5,21.7
1973-11-04,46.8,32.0,41.0,25.8,1973-11-04T07:01,1973-11-04T17:24,0.000,0.000,0.00,0.0,7.3,13.2
1973-11-05,40.3,30.2,31.2,18.6,1973-11-05T07:03,1973-11-05T17:23,0.000,0.000,0.00,1.0,15.0,29.5
1973-11-06,37.9,26.7,27.1,16.4,1973-11-06T07:04,1973-11-06T17:22,0.000,0.000,0.00,0.0,14.1,28.4
1973-11-07,39.3,24.7,32.2,16.7,1973-11-07T07:05,1973-11-07T17:21,0.000,0.000,0.00,0.0,7.4,15.7
1973-11-08,46.8,31.3,38.7,22.9,1973-11-08T07:06,1973-11-08T17:20,0.040,0.040,0.00,5.0,11.9,25.7
1973-11-09,31.6,27.4,22.5,18.1,1973-11-09T07:07,1973-11-09T17:19,0.040,0.010,0.49,7.0,15.5,37.4
1973-11-10,33.5,24.7,25.6,15.5,1973-11-10T07:08,1973-11-10T17:18,0.000,0.000,0.00,0.0,9.4,19.7
1973-11-11,35.8,23.3,28.1,15.3,1973-11-11T07:10,1973-11-11T17:17,0.000,0.000,0.00,0.0,6.9,17.4
1973-11-12,48.3,32.9,39.9,24.8,1973-11-12T07:11,1973-11-12T17:16,0.000,0.000,0.00,0.0,12.0,21.0
1973-11-13,61.4,46.5,53.7,38.4,1973-11-13T07:12,1973-11-13T17:15,0.000,0.000,0.00,0.0,13.9,27.3
1973-11-14,66.2,56.3,64.3,51.9,1973-11-14T07:13,1973-11-14T17:14,0.040,0.040,0.00,10.0,13.0,25.1
1973-11-15,65.2,50.8,61.2,43.4,1973-11-15T07:14,1973-11-15T17:13,0.210,0.210,0.00,14.0,19.7,44.3
1973-11-16,47.2,31.1,38.0,22.5,1973-11-16T07:15,1973-11-16T17:13,0.120,0.100,0.35,14.0,17.0,33.8
1973-11-17,40.5,26.0,33.8,19.2,1973-11-17T07:17,1973-11-17T17:12,0.000,0.000,0.00,0.0,7.0,13.4
1973-11-18,48.8,31.8,42.3,23.5,1973-11-18T07:18,1973-11-18T17:11,0.080,0.080,0.00,10.0,10.8,21.3
1973-11-19,52.7,44.1,48.5,39.0,1973-11-19T07:19,1973-11-19T17:11,0.020,0.020,0.00,3.0,6.5,13.6
1973-11-20,55.7,40.1,50.7,34.3,1973-11-20T07:20,1973-11-20T17:10,0.000,0.000,0.00,0.0,11.9,24.2
1973-11-21,57.1,49.5,51.1,43.2,1973-11-21T07:21,1973-11-21T17:09,0.290,0.290,0.00,12.0,18.5,43.6
1973-11-22,59.0,38.3,53.4,32.3,1973-11-22T07:22,1973-11-22T17:09,0.000,0.000,0.00,0.0,10.5,18.8
1973-11-23,55.9,43.9,54.4,38.3,1973-11-23T07:23,1973-11-23T17:08,0.000,0.000,0.00,0.0,8.9,15.4
1973-11-24,62.8,44.3,59.7,40.2,1973-11-24T07:24,1973-11-24T17:08,0.780,0.780,0.00,19.0,15.2,40.9
1973-11-25,58.8,41.4,58.0,34.7,1973-11-25T07:25,1973-11-25T17:07,1.210,1.210,0.00,12.0,16.6,38.7
1973-11-26,57.5,38.3,55.6,32.0,1973-11-26T07:27,1973-11-26T17:07,0.400,0.400,0.00,9.0,9.3,23.9
1973-11-27,63.1,55.1,62.9,53.2,1973-11-27T07:28,1973-11-27T17:06,1.620,1.620,0.00,23.0,12.9,32.2
1973-11-28,60.5,35.3,55.3,25.1,1973-11-28T07:29,1973-11-28T17:06,1.060,1.060,0.00,21.0,19.5,37.6
1973-11-29,35.5,32.1,25.3,20.9,1973-11-29T07:30,1973-11-29T17:06,0.010,0.000,0.14,2.0,15.4,31.5
1973-11-30,52.6,33.5,45.1,23.3,1973-11-30T07:31,1973-11-30T17:05,0.000,0.000,0.00,0.0,14.6,29.3
1973-12-01,40.8,29.8,33.0,21.3,1973-12-01T07:32,1973-12-01T17:05,0.000,0.000,0.00,0.0,9.2,18.3
1973-12-02,52.1,26.2,45.7,18.2,1973-12-02T07:33,1973-12-02T17:05,0.000,0.000,0.00,0.0,11.6,22.8
1973-12-03,60.1,43.3,54.0,35.5,1973-12-03T07:34,1973-12-03T17:05,0.000,0.000,0.00,0.0,13.2,27.7
1973-12-04,58.2,51.2,52.3,47.1,1973-12-04T07:35,1973-12-04T17:04,0.400,0.400,0.00,12.0,15.3,41.2
1973-12-05,58.5,34.4,53.7,22.9,1973-12-05T07:36,1973-12-05T17:04,0.130,0.130,0.00,9.0,16.1,33.1
1973-12-06,33.9,26.7,22.2,17.2,1973-12-06T07:36,1973-12-06T17:04,0.000,0.000,0.00,0.0,15.7,30.4
1973-12-07,33.6,27.2,27.4,18.6,1973-12-07T07:37,1973-12-07T17:04,0.000,0.000,0.00,0.0,7.2,16.3
1973-12-08,37.3,25.7,31.3,18.0,1973-12-08T07:38,1973-12-08T17:04,0.000,0.000,0.00,0.0,6.4,15.0
1973-12-09,39.1,26.8,31.3,19.8,1973-12-09T07:39,1973-12-09T17:04,0.010,0.000,0.07,2.0,8.6,19.2
1973-12-10,33.5,19.5,26.1,8.8,1973-12-10T07:40,1973-12-10T17:04,0.040,0.010,0.63,6.0,14.4,33.1
1973-12-11,24.9,13.7,16.0,4.0,1973-12-11T07:41,1973-12-11T17:04,0.000,0.000,0.00,0.0,10.8,22.8
1973-12-12,39.0,22.8,31.4,14.4,1973-12-12T07:41,1973-12-12T17:05,0.000,0.000,0.00,0.0,6.8,16.8
1973-12-13,46.7,33.9,42.3,25.7,1973-12-13T07:42,1973-12-13T17:05,0.720,0.690,0.42,21.0,12.9,35.3
1973-12-14,32.6,25.4,23.1,17.1,1973-12-14T07:43,1973-12-14T17:05,0.030,0.000,0.49,3.0,14.1,30.0
1973-12-15,28.8,24.7,20.6,16.4,1973-12-15T07:44,1973-12-15T17:05,0.080,0.000,1.40,11.0,8.3,17.2
1973-12-16,24.3,19.9,15.4,9.3,1973-12-16T07:44,1973-12-16T17:06,0.000,0.000,0.00,0.0,11.5,24.4
1973-12-17,22.8,16.4,10.3,5.1,1973-12-17T07:45,1973-12-17T17:06,0.000,0.000,0.00,0.0,15.6,34.9
1973-12-18,26.5,14.1,18.6,4.5,1973-12-18T07:46,1973-12-18T17:06,0.000,0.000,0.00,0.0,8.0,15.4
1973-12-19,33.9,23.6,25.6,15.1,1973-12-19T07:46,1973-12-19T17:07,0.100,0.000,1.82,12.0,9.3,19.7
1973-12-20,38.7,24.5,34.3,14.1,1973-12-20T07:47,1973-12-20T17:07,0.880,0.610,4.69,22.0,12.4,24.8
1973-12-21,21.8,12.4,10.9,2.1,1973-12-21T07:47,1973-12-21T17:08,0.000,0.000,0.00,0.0,15.8,31.5
1973-12-22,27.1,11.3,16.2,1.8,1973-12-22T07:48,1973-12-22T17:08,0.000,0.000,0.00,0.0,13.5,26.6
1973-12-23,32.6,25.0,26.6,16.2,1973-12-23T07:48,1973-12-23T17:09,0.000,0.000,0.00,0.0,12.7,25.5
1973-12-24,38.3,28.2,30.8,19.9,1973-12-24T07:48,1973-12-24T17:09,0.020,0.020,0.00,5.0,12.0,21.0
1973-12-25,51.5,37.4,45.7,28.1,1973-12-25T07:49,1973-12-25T17:10,0.390,0.390,0.00,14.0,15.9,31.5
1973-12-26,55.1,42.6,52.1,33.2,1973-12-26T07:49,1973-12-26T17:11,0.860,0.860,0.00,22.0,19.9,44.1
1973-12-27,41.8,34.8,33.0,24.7,1973-12-27T07:50,1973-12-27T17:11,0.100,0.100,0.07,10.0,20.7,44.5
1973-12-28,38.0,30.0,28.3,19.9,1973-12-28T07:50,1973-12-28T17:12,0.000,0.000,0.00,0.0,13.8,28.2
1973-12-29,39.4,23.7,33.1,13.4,1973-12-29T07:50,1973-12-29T17:13,0.170,0.160,0.14,9.0,14.1,28.2
1973-12-30,27.0,16.4,20.1,6.4,1973-12-30T07:50,1973-12-30T17:14,0.080,0.000,1.47,7.0,10.0,19.9
1973-12-31,28.1,23.7,20.6,14.7,1973-12-31T07:51,1973-12-31T17:14,0.280,0.000,4.97,11.0,9.7,22.4
1974-01-01,23.6,7.2,15.2,-1.6,1974-01-01T07:51,1974-01-01T17:15,0.020,0.000,0.35,4.0,9.5,20.1
1974-01-02,22.0,3.3,13.5,-4.9,1974-01-02T07:51,1974-01-02T17:16,0.000,0.000,0.00,0.0,7.3,14.1
1974-01-03,28.5,22.1,21.6,14.2,1974-01-03T07:51,1974-01-03T17:17,0.130,0.000,2.24,10.0,7.1,16.8
1974-01-04,23.6,7.4,15.7,-1.5,1974-01-04T07:51,1974-01-04T17:18,0.000,0.000,0.00,0.0,6.4,13.6
1974-01-05,27.2,4.2,20.5,-4.2,1974-01-05T07:51,1974-01-05T17:19,0.000,0.000,0.00,0.0,5.1,9.8
1974-01-06,23.9,16.8,15.5,9.4,1974-01-06T07:51,1974-01-06T17:20,0.010,0.000,0.21,3.0,7.9,16.8
1974-01-07,21.1,6.0,12.7,-3.8,1974-01-07T07:50,1974-01-07T17:21,0.000,0.000,0.00,0.0,13.5,27.7
1974-01-08,24.8,1.4,14.7,-7.6,1974-01-08T07:50,1974-01-08T17:22,0.140,0.000,2.38,6.0,11.7,21.7
1974-01-09,35.4,23.4,27.0,16.2,1974-01-09T07:50,1974-01-09T17:23,0.210,0.130,1.40,11.0,12.8,36.0
1974-01-10,32.6,24.4,25.4,16.8,1974-01-10T07:50,1974-01-10T17:24,0.540,0.170,6.65,17.0,9.2,19.5
1974-01-11,30.9,20.1,25.6,11.5,1974-01-11T07:50,1974-01-11T17:25,0.040,0.040,0.07,7.0,10.0,20.6
1974-01-12,19.0,0.3,10.3,-8.5,1974-01-12T07:49,1974-01-12T17:26,0.020,0.000,0.42,6.0,14.3,29.8
1974-01-13,23.1,-3.1,14.2,-12.0,1974-01-13T07:49,1974-01-13T17:27,0.000,0.000,0.00,0.0,9.5,16.1
1974-01-14,38.4,22.4,29.8,12.5,1974-01-14T07:49,1974-01-14T17:28,0.000,0.000,0.00,0.0,15.8,30.6
1974-01-15,43.2,33.3,33.6,25.8,1974-01-15T07:48,1974-01-15T17:29,0.000,0.000,0.00,1.0,15.3,29.3
1974-01-16,46.2,31.4,37.1,23.0,1974-01-16T07:48,1974-01-16T17:30,0.000,0.000,0.00,0.0,15.9,29.5
1974-01-17,38.7,33.7,31.9,27.3,1974-01-17T07:47,1974-01-17T17:31,0.000,0.000,0.00,0.0,8.3,17.0
1974-01-18,57.4,35.5,54.8,28.7,1974-01-18T07:47,1974-01-18T17:32,0.500,0.500,0.00,13.0,12.3,24.2
1974-01-19,55.1,37.0,52.8,29.8,1974-01-19T07:46,1974-01-19T17:33,0.670,0.670,0.00,8.0,8.8,23.5
1974-01-20,60.9,40.3,57.6,34.4,1974-01-20T07:46,1974-01-20T17:35,0.320,0.320,0.00,17.0,15.6,28.9
1974-01-21,54.3,39.6,48.3,30.7,1974-01-21T07:45,1974-01-21T17:36,0.330,0.330,0.00,9.0,15.2,37.1
1974-01-22,50.9,37.5,44.3,32.6,1974-01-22T07:45,1974-01-22T17:37,0.070,0.070,0.00,7.0,12.5,24.8
1974-01-23,53.4,31.3,49.2,24.2,1974-01-23T07:44,1974-01-23T17:38,0.340,0.340,0.07,13.0,12.7,24.8
1974-01-24,38.3,27.2,31.1,20.9,1974-01-24T07:43,1974-01-24T17:39,0.000,0.000,0.00,0.0,5.1,13.2
1974-01-25,43.7,26.6,36.4,18.9,1974-01-25T07:43,1974-01-25T17:40,0.000,0.000,0.00,0.0,7.8,17.4
1974-01-26,58.7,29.6,50.6,22.4,1974-01-26T07:42,1974-01-26T17:42,0.280,0.280,0.00,7.0,22.9,60.8
1974-01-27,56.3,40.1,44.9,34.3,1974-01-27T07:41,1974-01-27T17:43,0.000,0.000,0.00,1.0,23.7,48.1
1974-01-28,43.2,33.8,38.1,28.1,1974-01-28T07:40,1974-01-28T17:44,0.420,0.420,0.07,13.0,10.4,24.6
1974-01-29,40.0,33.2,32.8,26.8,1974-01-29T07:39,1974-01-29T17:45,0.000,0.000,0.00,0.0,8.0,17.7
1974-01-30,52.3,32.9,44.4,24.9,1974-01-30T07:38,1974-01-30T17:46,0.000,0.000,0.00,0.0,11.9,24.6
1974-01-31,53.4,27.0,41.7,16.7,1974-01-31T07:37,1974-01-31T17:48,0.000,0.000,0.00,0.0,22.0,43.4
1974-02-01,35.6,22.9,26.4,15.0,1974-02-01T07:36,1974-02-01T17:49,0.000,0.000,0.00,0.0,8.9,18.8
1974-02-02,31.7,23.8,22.9,14.9,1974-02-02T07:36,1974-02-02T17:50,0.150,0.150,0.00,12.0,10.5,28.0
1974-02-03,26.4,20.9,18.4,12.8,1974-02-03T07:35,1974-02-03T17:51,0.000,0.000,0.00,0.0,8.0,16.6
1974-02-04,25.0,12.5,18.9,4.3,1974-02-04T07:34,1974-02-04T17:53,0.120,0.000,2.17,15.0,13.5,30.0
1974-02-05,23.7,8.6,14.2,1.4,1974-02-05T07:32,1974-02-05T17:54,0.020,0.000,0.28,4.0,8.2,17.0
1974-02-06,37.7,21.8,32.2,12.2,1974-02-06T07:31,1974-02-06T17:55,0.590,0.400,3.29,14.0,11.4,25.7
1974-02-07,28.3,20.3,19.1,10.2,1974-02-07T07:30,1974-02-07T17:56,0.020,0.010,0.21,3.0,11.3,23.3
1974-02-08,22.2,11.9,13.0,2.4,1974-02-08T07:29,1974-02-08T17:57,0.000,0.000,0.00,0.0,8.8,18.1
1974-02-09,20.8,8.8,10.9,-0.2,1974-02-09T07:28,1974-02-09T17:59,0.010,0.000,0.14,2.0,9.7,20.6
1974-02-10,28.6,8.3,17.4,-0.8,1974-02-10T07:27,1974-02-10T18:00,0.190,0.000,3.43,12.0,18.9,38.3
1974-02-11,28.1,16.3,16.9,5.6,1974-02-11T07:26,1974-02-11T18:01,0.000,0.000,0.00,0.0,12.9,25.9
1974-02-12,47.0,26.0,38.5,16.4,1974-02-12T07:24,1974-02-12T18:02,0.000,0.000,0.00,0.0,11.9,22.6
1974-02-13,54.1,32.2,47.6,23.8,1974-02-13T07:23,1974-02-13T18:03,0.000,0.000,0.00,0.0,11.8,23.9
1974-02-14,31.6,21.1,23.6,10.8,1974-02-14T07:22,1974-02-14T18:05,0.000,0.000,0.00,0.0,10.8,22.4
1974-02-15,34.1,17.4,26.0,7.3,1974-02-15T07:21,1974-02-15T18:06,0.000,0.000,0.07,1.0,9.3,20.8
1974-02-16,39.9,26.1,31.5,18.5,1974-02-16T07:19,1974-02-16T18:07,0.000,0.000,0.00,0.0,10.3,22.1
1974-02-17,36.3,28.1,26.0,19.7,1974-02-17T07:18,1974-02-17T18:08,0.000,0.000,0.00,0.0,13.5,28.6
1974-02-18,44.1,25.0,35.9,17.7,1974-02-18T07:17,1974-02-18T18:09,0.010,0.010,0.00,2.0,10.6,22.6
1974-02-19,48.8,35.4,45.2,27.0,1974-02-19T07:15,1974-02-19T18:11,0.400,0.390,0.21,18.0,12.0,27.1
1974-02-20,42.8,29.3,36.9,21.0,1974-02-20T07:14,1974-02-20T18:12,0.000,0.000,0.07,1.0,11.9,24.6
1974-02-21,56.2,31.2,48.0,23.1,1974-02-21T07:12,1974-02-21T18:13,0.070,0.070,0.00,3.0,16.0,46.1
1974-02-22,52.4,26.3,44.4,11.9,1974-02-22T07:11,1974-02-22T18:14,0.550,0.450,1.82,23.0,24.7,50.8
1974-02-23,30.6,23.2,20.6,10.5,1974-02-23T07:10,1974-02-23T18:15,0.000,0.000,0.00,0.0,20.9,43.0
1974-02-24,29.8,18.1,19.6,6.9,1974-02-24T07:08,1974-02-24T18:16,0.190,0.000,3.36,11.0,12.7,31.5
1974-02-25,18.1,11.5,7.6,1.1,1974-02-25T07:07,1974-02-25T18:17,0.050,0.000,0.84,9.0,12.3,28.0
1974-02-26,27.1,9.5,17.1,0.2,1974-02-26T07:05,1974-02-26T18:19,0.000,0.000,0.00,0.0,9.6,20.1
1974-02-27,47.3,19.6,36.7,10.5,1974-02-27T07:04,1974-02-27T18:20,0.000,0.000,0.00,0.0,15.4,31.5
1974-02-28,45.9,39.7,39.3,29.3,1974-02-28T07:02,1974-02-28T18:21,0.260,0.260,0.00,13.0,15.2,36.7
1974-03-01,42.7,30.8,36.3,21.9,1974-03-01T07:01,1974-03-01T18:22,0.000,0.000,0.00,0.0,14.8,30.0
1974-03-02,59.4,37.3,56.9,29.0,1974-03-02T06:59,1974-03-02T18:23,0.210,0.210,0.00,12.0,11.1,28.4
1974-03-03,69.5,53.3,62.2,48.9,1974-03-03T06:58,1974-03-03T18:24,0.000,0.000,0.00,0.0,24.8,47.2
1974-03-04,66.1,56.1,59.7,52.4,1974-03-04T06:56,1974-03-04T18:25,0.140,0.140,0.00,12.0,21.0,42.5
1974-03-05,65.4,41.0,56.1,32.2,1974-03-05T06:55,1974-03-05T18:26,0.260,0.260,0.00,5.0,22.0,48.3
1974-03-06,57.8,37.1,53.6,30.1,1974-03-06T06:53,1974-03-06T18:27,0.000,0.000,0.00,1.0,13.4,27.5
1974-03-07,67.7,52.0,67.7,46.1,1974-03-07T06:52,1974-03-07T18:29,0.130,0.130,0.00,10.0,11.5,21.5
1974-03-08,63.2,47.3,62.3,42.5,1974-03-08T06:50,1974-03-08T18:30,0.060,0.060,0.00,8.0,9.3,21.0
1974-03-09,61.7,48.8,61.3,46.5,1974-03-09T06:48,1974-03-09T18:31,0.740,0.740,0.00,13.0,10.6,21.5
1974-03-10,53.4,32.1,50.1,24.5,1974-03-10T06:47,1974-03-10T18:32,0.010,0.010,0.00,3.0,14.6,29.8
1974-03-11,38.5,29.9,29.4,20.9,1974-03-11T06:45,1974-03-11T18:33,0.190,0.180,0.21,9.0,9.4,20.8
1974-03-12,38.0,25.9,28.0,14.7,1974-03-12T06:44,1974-03-12T18:34,0.040,0.030,0.07,4.0,15.4,32.7
1974-03-13,30.8,19.7,20.9,8.5,1974-03-13T06:42,1974-03-13T18:35,0.000,0.000,0.00,0.0,12.3,28.2
1974-03-14,42.5,18.8,36.4,10.5,1974-03-14T06:40,1974-03-14T18:36,0.000,0.000,0.00,0.0,7.8,15.7
1974-03-15,45.7,31.6,38.8,23.7,1974-03-15T06:39,1974-03-15T18:37,0.510,0.510,0.07,11.0,9.9,22.4
1974-03-16,44.4,30.8,38.0,21.9,1974-03-16T06:37,1974-03-16T18:38,0.060,0.050,0.21,10.0,17.0,35.6
1974-03-17,39.9,29.8,27.7,19.3,1974-03-17T06:35,1974-03-17T18:39,0.000,0.000,0.07,1.0,19.1,40.3
1974-03-18,43.4,28.8,34.7,19.8,1974-03-18T06:34,1974-03-18T18:40,0.020,0.020,0.00,2.0,12.4,24.8
1974-03-19,45.0,33.7,38.3,26.3,1974-03-19T06:32,1974-03-19T18:41,0.030,0.030,0.00,3.0,10.9,22.4
1974-03-20,45.5,27.0,39.6,18.8,1974-03-20T06:31,1974-03-20T18:42,0.000,0.000,0.00,0.0,7.0,15.9
1974-03-21,34.3,25.7,26.6,16.2,1974-03-21T06:29,1974-03-21T18:43,0.360,0.050,5.39,16.0,16.6,34.9
1974-03-22,43.5,23.0,33.7,12.9,1974-03-22T06:27,1974-03-22T18:45,0.000,0.000,0.00,0.0,12.3,27.1
1974-03-23,43.5,24.8,37.4,15.1,1974-03-23T06:26,1974-03-23T18:46,0.250,0.020,4.06,9.0,12.5,24.6
1974-03-24,21.4,8.4,10.8,-0.7,1974-03-24T06:24,1974-03-24T18:47,0.120,0.000,2.17,6.0,16.9,34.9
1974-03-25,31.4,1.1,23.1,-7.9,1974-03-25T06:22,1974-03-25T18:48,0.000,0.000,0.00,0.0,8.2,15.2
1974-03-26,47.1,24.5,36.4,14.7,1974-03-26T06:21,1974-03-26T18:49,0.000,0.000,0.00,0.0,17.9,35.6
1974-03-27,49.6,28.7,44.4,21.7,1974-03-27T06:19,1974-03-27T18:50,0.000,0.000,0.00,0.0,6.2,15.9
1974-03-28,51.3,33.2,46.1,25.7,1974-03-28T06:17,1974-03-28T18:51,0.060,0.060,0.00,6.0,11.7,23.0
1974-03-29,56.0,41.5,55.3,34.5,1974-03-29T06:16,1974-03-29T18:52,0.960,0.960,0.00,19.0,10.8,21.7
1974-03-30,52.4,35.8,47.8,26.2,1974-03-30T06:14,1974-03-30T18:53,0.390,0.390,0.00,15.0,13.5,28.0
1974-03-31,46.3,34.7,41.7,23.7,1974-03-31T06:13,1974-03-31T18:54,0.020,0.020,0.07,5.0,16.4,32.0
1974-04-01,72.1,38.1,70.8,30.4,1974-04-01T06:11,1974-04-01T18:55,0.440,0.440,0.00,4.0,14.8,37.8
1974-04-02,62.4,45.4,56.6,37.3,1974-04-02T06:09,1974-04-02T18:56,0.300,0.300,0.00,5.0,15.4,31.3
1974-04-03,66.2,47.8,65.6,41.2,1974-04-03T06:08,1974-04-03T18:57,0.220,0.220,0.00,5.0,19.7,41.8
1974-04-04,69.6,46.1,62.5,38.7,1974-04-04T06:06,1974-04-04T18:58,0.210,0.210,0.00,13.0,27.0,53.2
1974-04-05,42.7,32.9,35.8,24.4,1974-04-05T06:04,1974-04-05T18:59,0.170,0.080,1.54,15.0,15.8,29.3
1974-04-06,45.1,31.3,36.6,22.8,1974-04-06T06:03,1974-04-06T19:00,0.040,0.000,0.77,4.0,14.2,28.6
1974-04-07,58.8,37.0,50.1,28.5,1974-04-07T06:01,1974-04-07T19:01,0.120,0.120,0.00,10.0,16.4,32.7
1974-04-08,37.7,28.3,30.3,17.5,1974-04-08T06:00,1974-04-08T19:02,0.560,0.050,8.96,21.0,15.7,32.2
1974-04-09,35.7,26.4,26.4,17.4,1974-04-09T05:58,1974-04-09T19:03,0.010,0.000,0.21,2.0,14.1,31.1
1974-04-10,53.2,20.2,47.7,12.2,1974-04-10T05:57,1974-04-10T19:04,0.000,0.000,0.00,0.0,7.5,13.4
1974-04-11,61.7,40.9,54.0,34.6,1974-04-11T05:55,1974-04-11T19:05,0.010,0.010,0.00,3.0,12.0,25.1
1974-04-12,66.2,53.8,61.1,45.8,1974-04-12T05:53,1974-04-12T19:06,0.320,0.320,0.00,6.0,16.4,37.8
1974-04-13,73.1,58.0,70.2,53.6,1974-04-13T05:52,1974-04-13T19:07,0.000,0.000,0.00,1.0,15.3,29.3
1974-04-14,73.9,44.7,71.1,32.0,1974-04-14T05:50,1974-04-14T19:08,0.380,0.380,0.00,7.0,23.8,51.0
1974-04-15,43.1,40.3,34.6,30.7,1974-04-15T05:49,1974-04-15T19:09,0.000,0.000,0.00,0.0,17.9,35.6
